"id","owner","secret","server","farm","title","ispublic","lat","lon","locality","county","region","country"
24776729013,"96523678@N03","fa8805c06e",1628,2,"IMG_20160206_134026",1,46.41063,10.022286,"Ospizio Bernina","Bernina District","Canton of Graubunden","Switzerland"
24772842284,"96523678@N03","e032e2e21c",1551,2,"IMG_20160206_134101",1,46.410602,10.022052,"Ospizio Bernina","Bernina District","Canton of Graubunden","Switzerland"
25403437665,"96523678@N03","eca579f2c2",1707,2,"IMG_20160206_134104",1,46.410605,10.022063,"Ospizio Bernina","Bernina District","Canton of Graubunden","Switzerland"
25310441001,"96523678@N03","fae23a94b7",1625,2,"IMG_20160206_134136",1,46.410477,10.022186,"Ospizio Bernina","Bernina District","Canton of Graubunden","Switzerland"
25310439911,"96523678@N03","873031e5e4",1655,2,"IMG_20160206_134141",1,46.410483,10.022202,"Ospizio Bernina","Bernina District","Canton of Graubunden","Switzerland"
25285131142,"96523678@N03","cf27ae4c64",1672,2,"IMG_20160206_134230",1,46.410477,10.022136,"Ospizio Bernina","Bernina District","Canton of Graubunden","Switzerland"
25107812100,"96523678@N03","624ed0738b",1524,2,"IMG_20160206_134623",1,46.410888,10.027569,"Poschiavo","Bernina District","Canton of Graubunden","Switzerland"
25403432255,"96523678@N03","a9737c5e6f",1685,2,"IMG_20160206_134641",1,46.410877,10.027561,"Poschiavo","Bernina District","Canton of Graubunden","Switzerland"
25035864549,"96523678@N03","75a98d09bc",1566,2,"IMG_20160206_134709",1,46.41093,10.027558,"Poschiavo","Bernina District","Canton of Graubunden","Switzerland"
25107808030,"96523678@N03","bd4a3af448",1595,2,"IMG_20160206_134729",1,46.410827,10.027758,"Poschiavo","Bernina District","Canton of Graubunden","Switzerland"
25377263456,"96523678@N03","a6c39c1d26",1489,2,"IMG_20160206_134908",1,46.41083,10.027475,"Poschiavo","Bernina District","Canton of Graubunden","Switzerland"
25107802740,"96523678@N03","e271ab64e2",1644,2,"IMG_20160206_142510",1,46.411413,10.031269,"Ospizio Bernina","Bernina District","Canton of Graubunden","Switzerland"
26873799381,"84044238@N03","3e4cd99841",7775,8,"Schweiz 2016 Zermatt + 2 Foto",1,46.02028,7.746511,"Zermatt","Visp","Canton of Valais","Switzerland"
26726426192,"84044238@N03","7190c0e958",7112,8,"Schweiz 2016",1,46.681905,8.823437,"Disentis/Muster","Surselva","Canton of Graubunden","Switzerland"
26094736663,"72619729@N00","7ee0f6447a",1566,2,"Disko!",1,47.378602,9.539961,"Altstatten","Oberrheintal","Canton of St. Gallen","Switzerland"
26077579693,"72619729@N00","d8be63ee6b",1659,2,"Street cacophony.",1,47.377919,9.539825,"Altstatten","Oberrheintal","Canton of St. Gallen","Switzerland"
26637567556,"84044238@N03","2ee9f740bd",1559,2,"Disentis",1,46.705601,8.857448,"Disentis/Muster","Surselva","Canton of Graubunden","Switzerland"
26637541926,"84044238@N03","89ea4d539e",1635,2,"Disentis",1,46.704571,8.853306,"Disentis/Muster","Surselva","Canton of Graubunden","Switzerland"
26058564514,"84044238@N03","832c6f691d",1530,2,"Disentis 2016",1,46.704571,8.853306,"Disentis/Muster","Surselva","Canton of Graubunden","Switzerland"
25701373763,"8939386@N08","6faebf4d29",1447,2,"",1,46.328418,6.561292,"Reyvroz","Upper Savoy","Rhone-Alpes","France"
26193363872,"8939386@N08","825b2e7820",1692,2,"",1,46.330255,6.561882,"Reyvroz","Upper Savoy","Rhone-Alpes","France"
25903208760,"73227101@N02","8021ee5032",1614,2,"Vu de l'Aiguilles du midi",1,45.880269,6.885425,"Courmayeur","Aosta","Valle d'Aosta","Italy"
25406528093,"73227101@N02","69911977aa",1579,2,"Vu sur les grandes Jorasses",1,45.87924,6.868615,"Courmayeur","Aosta","Valle d'Aosta","Italy"
25310313874,"42007963@N00","f8414539eb",1705,2,"DSC_5261",1,45.937088,7.630058,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25822224252,"42007963@N00","78abacaaae",1569,2,"DSC_5260",1,45.937099,7.63005,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25822220512,"42007963@N00","90743590ea",1718,2,"DSC_5259",1,45.937052,7.630094,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25848032591,"42007963@N00","dfe3f8a176",1609,2,"DSC_5258",1,45.937102,7.630044,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25642405610,"42007963@N00","992ecfc6e6",1686,2,"DSC_5257",1,45.937108,7.63003,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25314251833,"42007963@N00","510542c720",1486,2,"DSC_5254",1,45.936977,7.630177,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25942977855,"42007963@N00","4f5361cfca",1572,2,"DSC_5253",1,45.936977,7.630177,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25642384950,"42007963@N00","f8e246651c",1529,2,"DSC_5252",1,45.936916,7.630238,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25314240683,"42007963@N00","b9d3c73765",1576,2,"DSC_5251",1,45.936922,7.630213,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25822185662,"42007963@N00","188d6357da",1450,2,"DSC_5250",1,45.936933,7.630186,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25642374420,"42007963@N00","26b7b6263a",1542,2,"DSC_5249",1,45.936933,7.630186,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25314228193,"42007963@N00","2821618311",1562,2,"DSC_5248",1,45.936927,7.630244,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25822173002,"42007963@N00","7ac128e74f",1589,2,"DSC_5247",1,45.936922,7.630236,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25822168242,"42007963@N00","5625dbf3b7",1511,2,"DSC_5246",1,45.936947,7.63028,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25942943975,"42007963@N00","bdee25878a",1626,2,"DSC_5245",1,45.936955,7.630325,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25642353330,"42007963@N00","c09ec1c610",1473,2,"DSC_5244",1,45.937324,7.631061,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25847967911,"42007963@N00","465ce75c46",1677,2,"DSC_5242",1,45.937336,7.631113,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25314199173,"42007963@N00","f6f5e948c2",1666,2,"DSC_5241",1,45.937369,7.631108,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25942925055,"42007963@N00","aa338b93b7",1679,2,"DSC_5240",1,45.937747,7.63118,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25642322980,"42007963@N00","841669e242",1675,2,"DSC_5236",1,45.937747,7.63118,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25642292450,"42007963@N00","c84b9c736b",1683,2,"DSC_5227",1,45.938072,7.631086,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25822089802,"42007963@N00","24f9f061e6",1617,2,"DSC_5224",1,45.938086,7.631083,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25822061302,"42007963@N00","96a58365f7",1450,2,"DSC_5215",1,45.938211,7.631047,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25642235020,"42007963@N00","9dda5a3a58",1697,2,"DSC_5209",1,45.938216,7.631038,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25314066753,"42007963@N00","ed2cc524df",1481,2,"DSC_5201",1,45.938377,7.630994,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916880286,"42007963@N00","abdb11c36f",1656,2,"DSC_5200",1,45.938366,7.631005,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25942784485,"42007963@N00","278799fb6e",1500,2,"DSC_5198",1,45.938377,7.631019,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25310081094,"42007963@N00","a1dd80e437",1509,2,"DSC_5196",1,45.937361,7.630936,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25942767075,"42007963@N00","9ed310e588",1562,2,"DSC_5194",1,45.937361,7.630938,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25942749965,"42007963@N00","6242a73b3f",1688,2,"DSC_5189",1,45.93785,7.631086,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25821932152,"42007963@N00","77e97a048d",1542,2,"DSC_5176",1,45.938011,7.631116,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916747546,"42007963@N00","92ec274018",1720,2,"DSC_5158",1,45.938347,7.631022,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916741806,"42007963@N00","baaa216dd5",1450,2,"DSC_5156",1,45.938344,7.631022,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916739616,"42007963@N00","c9977274a0",1677,2,"DSC_5155",1,45.938344,7.631022,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25313916743,"42007963@N00","600e73d6f9",1443,2,"DSC_5154",1,45.938344,7.631022,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916733876,"42007963@N00","5307c7c20a",1554,2,"DSC_5153",1,45.93745,7.630911,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25821847252,"42007963@N00","dfcbab875e",1714,2,"DSC_5149",1,45.93738,7.630911,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25821843402,"42007963@N00","96f888678a",1499,2,"DSC_5148",1,45.93738,7.630916,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25821838702,"42007963@N00","eb22fe8efa",1628,2,"DSC_5147",1,45.93738,7.630919,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916705186,"42007963@N00","02664a33a0",1451,2,"DSC_5146",1,45.937469,7.631002,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25642023940,"42007963@N00","0da311e74a",1572,2,"DSC_5144",1,45.937513,7.631038,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25942600425,"42007963@N00","a1c65c15c6",1517,2,"DSC_5142",1,45.937794,7.631038,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916681176,"42007963@N00","5ea1a85153",1589,2,"DSC_5140",1,45.937794,7.631038,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25942587975,"42007963@N00","f42554b3ae",1490,2,"DSC_5139",1,45.937794,7.631044,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25641995810,"42007963@N00","08d5f46d31",1651,2,"DSC_5137",1,45.937794,7.631044,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25641989470,"42007963@N00","802b8fe27b",1523,2,"DSC_5135",1,45.937833,7.631052,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25309877214,"42007963@N00","cd4d1f024b",1477,2,"DSC_5134",1,45.937833,7.631052,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25942566215,"42007963@N00","1d2d17a2c8",1686,2,"DSC_5132",1,45.938022,7.631088,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25847586491,"42007963@N00","4118be9e26",1459,2,"DSC_5127",1,45.938369,7.630961,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916626626,"42007963@N00","8a8ed189f2",1696,2,"DSC_5126",1,45.938344,7.63088,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25821754312,"42007963@N00","dbe00b4c72",1537,2,"DSC_5123",1,45.938263,7.630888,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916608586,"42007963@N00","4e0a188354",1482,2,"DSC_5119",1,45.93778,7.630911,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25313782833,"42007963@N00","8a1262ffd7",1549,2,"DSC_5117",1,45.937427,7.631005,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916598796,"42007963@N00","3d21981933",1635,2,"DSC_5116",1,45.93743,7.631008,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25641922910,"42007963@N00","fe3293a85c",1466,2,"DSC_5115",1,45.937408,7.631036,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25821720172,"42007963@N00","359b1f4b85",1579,2,"DSC_5113",1,45.937408,7.631016,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25821710272,"42007963@N00","d24d755254",1651,2,"DSC_5110",1,45.937441,7.631022,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916574836,"42007963@N00","23e22a8e75",1459,2,"DSC_5109",1,45.937427,7.631025,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916570306,"42007963@N00","e297045025",1714,2,"DSC_5108",1,45.937422,7.631038,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25309781774,"42007963@N00","538fac776e",1540,2,"DSC_5107",1,45.93743,7.631038,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25847508971,"42007963@N00","8782c2f4f0",1605,2,"DSC_5106",1,45.93743,7.631038,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25821688362,"42007963@N00","05e71e5e5a",1720,2,"DSC_5105",1,45.937416,7.631038,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25916551566,"42007963@N00","05c787af90",1629,2,"DSC_5103",1,45.937438,7.631036,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25942460305,"42007963@N00","a7840200e4",1526,2,"DSC_5102",1,45.937427,7.631033,"Breuil-Cervinia","Aosta","Valle d'Aosta","Italy"
25796011111,"42064240@N04","ee75eebd59",1523,2,"P1080506",1,46.46768,6.877936,"St-legier-chiesaz","Vevey","Canton of Vaud","Switzerland"
25796009221,"42064240@N04","365b41790a",1662,2,"P1080504",1,46.467783,6.877747,"St-legier-chiesaz","Vevey","Canton of Vaud","Switzerland"
25865055226,"42064240@N04","e41842cbd3",1473,2,"P1080503",1,46.467602,6.877563,"St-legier-chiesaz","Vevey","Canton of Vaud","Switzerland"
25516117340,"101257305@N08","75f7780d14",1481,2,"Zurich - 09",1,47.366132,8.54158,"Zurich","Zurich","Canton of Zurich","Switzerland"
25186300454,"101257305@N08","f56939a741",1574,2,"Zurich - 06",1,47.371672,8.540865,"Zurich","Zurich","Canton of Zurich","Switzerland"
25516105560,"101257305@N08","80c62fbaf0",1487,2,"Zurich - 04",1,47.371632,8.540747,"Zurich","Zurich","Canton of Zurich","Switzerland"
25816783865,"101257305@N08","f65df38346",1627,2,"Zurich - 03",1,47.371627,8.540847,"Zurich","Zurich","Canton of Zurich","Switzerland"
25790702516,"101257305@N08","e48c9a85ff",1489,2,"Zurich - 02",1,47.371838,8.540435,"Zurich","Zurich","Canton of Zurich","Switzerland"
25122534104,"15265989@N05","37677709c2",1617,2,"solitude",1,47.352663,8.555324,"Seefeld","Zurich","Canton of Zurich","Switzerland"
25561030922,"15265989@N05","bc82e96ff4",1591,2,"black & white",1,47.364902,8.538308,"Zurich","Zurich","Canton of Zurich","Switzerland"
25019680834,"49798743@N08","d22bb6d636",1713,2,"SU_160205_001.jpg",1,46.86733,7.136127,"","See/Lac","Canton of Fribourg","Switzerland"
25481696982,"37342890@N04","71b3f84143",1571,2,"Gornergratbahn",1,46.003016,7.746894,"","Visp","Canton of Valais","Switzerland"
24895284183,"31813761@N02","9efab31e44",1541,2,"水滴的映象(Globule, Kleine Scheidegg)",1,46.585448,7.96144,"Kleine Scheidegg","Interlaken-Oberhasli District","Canton of Berne","Switzerland"
25494784526,"81873680@N00","5a69e63500",1517,2,"20160210-_DSC0037",1,47.161497,8.573227,"Gubel","Zug","Canton of Zug","Switzerland"
24818071494,"29193447@N02","50d330f24d",1485,2,"Catbook",1,47.476672,9.68323,"Hard","Bregenz District","Vorarlberg","Austria"
25286213152,"60409056@N08","74116349c6",1547,2,"UN flags",1,46.223463,6.139316,"Geneva","Geneva","Canton of Geneva","Switzerland"
25403421665,"96523678@N03","e59edf2e92",1642,2,"IMG_20160206_142628",1,46.254416,10.127105,"Brusio","Bernina District","Canton of Graubunden","Switzerland"
25285117162,"96523678@N03","8c27bd53d0",1579,2,"IMG_20160206_142831",1,46.254947,10.127505,"Brusio","Bernina District","Canton of Graubunden","Switzerland"
26929792595,"142902749@N03","818b2b364b",7501,8,"hb",1,47.378003,8.540647,"Zurich","Zurich","Canton of Zurich","Switzerland"
26753840501,"110227198@N03","5852f3d6d6",7400,8,"Berne",1,46.949434,7.45992,"Bern","Obersimmental-Saanen District","Canton of Berne","Switzerland"
26767898746,"115301754@N04","2cf58ca329",7490,8,"Lindau  Lighthouse",1,47.543096,9.683772,"Lindau","Landkreis Lindau","Bavaria","Germany"
26094922733,"72619729@N00","3fa078d867",1613,2,"Pasture.",1,47.494352,9.572519,"","Unterrheintal","Canton of St. Gallen","Switzerland"
26604037392,"132888612@N07","cbff639f87",1534,2,"_DSC8141.jpg",1,47.069408,10.493613,"Messnerhaus","Landeck District","Tyrol","Austria"
26093028733,"132888612@N07","2e5ba2b78d",1539,2,"_DSC8099.jpg",1,47.070344,10.487422,"","Landeck District","Tyrol","Austria"
26697055555,"132888612@N07","f6b21e5eb7",1514,2,"_DSC8079.jpg",1,47.071666,10.48165,"","Landeck District","Tyrol","Austria"
26091285454,"132888612@N07","3a53820f12",1593,2,"_DSC7998.jpg",1,47.073788,10.476813,"Messnerhaus","Landeck District","Tyrol","Austria"
26636744626,"85635543@N00","ed87fa069c",1569,2,"2016_02_15",1,47.370961,8.525158,"Zurich","Zurich","Canton of Zurich","Switzerland"
26057770544,"85635543@N00","1af4efc108",1682,2,"2016_02_14",1,47.370827,8.525127,"Zurich","Zurich","Canton of Zurich","Switzerland"
26012477163,"60846654@N02","194511d9ee",1706,2,"Oberstdorf",1,47.405117,10.283899,"Oberstdorf","Oberallgau","Bavaria","Germany"
26522751992,"60846654@N02","1ca2603a4a",1704,2,"Oberstdorf",1,47.402502,10.286148,"Sankt Loretto","Oberallgau","Bavaria","Germany"
26522734752,"60846654@N02","43c106b12e",1603,2,"Stillachtal",1,47.400503,10.285013,"Sankt Loretto","Oberallgau","Bavaria","Germany"
26010105154,"60846654@N02","c5ac771dd4",1533,2,"Hofmannsruh",1,47.399413,10.284121,"Sankt Loretto","Oberallgau","Bavaria","Germany"
25996769393,"60846654@N02","b83a37c044",1693,2,"Stillachtal",1,47.40056,10.285136,"Sankt Loretto","Oberallgau","Bavaria","Germany"
26506939652,"60846654@N02","def2064d05",1718,2,"Skisprungschanze",1,47.400195,10.285954,"Sankt Loretto","Oberallgau","Bavaria","Germany"
26506931492,"60846654@N02","7139a60fe1",1601,2,"Blick zum Himmelschrofen",1,47.399423,10.283807,"Sankt Loretto","Oberallgau","Bavaria","Germany"
25990248894,"130017696@N06","3f9cbc1595",1709,2,"Lever de soleil sur le lac",1,46.516156,6.77191,"","Lavaux-Oron","Canton of Vaud","Switzerland"
25977262913,"60846654@N02","70c5a5705c",1704,2,"Blick zum Himmelschrofen",1,47.399523,10.283611,"Sankt Loretto","Oberallgau","Bavaria","Germany"
26580408195,"60846654@N02","2c09ae614d",1485,2,"Die Sonne ist da",1,47.399516,10.28337,"Sankt Loretto","Oberallgau","Bavaria","Germany"
26580400725,"60846654@N02","acc0beaf23",1450,2,"Stillachtal",1,47.397616,10.283925,"Sankt Loretto","Oberallgau","Bavaria","Germany"
26535257686,"60846654@N02","8107db49fa",1567,2,"Moorweiher",1,47.394766,10.28645,"Dienersberg","Oberallgau","Bavaria","Germany"
26561259005,"60846654@N02","35a7d838e2",1465,2,"Moorweiher",1,47.39431,10.286595,"Dienersberg","Oberallgau","Bavaria","Germany"
26561246855,"60846654@N02","0ed21f686f",1546,2,"Moorweiher",1,47.394196,10.28683,"Dienersberg","Oberallgau","Bavaria","Germany"
26461974532,"110227198@N03","62173f2fdd",1608,2,"Berne, Switzerland",1,46.949544,7.459727,"Bern","Obersimmental-Saanen District","Canton of Berne","Switzerland"
26517308036,"60846654@N02","33bd470a78",1641,2,"Moorbad Oberstdorf",1,47.394198,10.286965,"Dienersberg","Oberallgau","Bavaria","Germany"
25940361403,"60846654@N02","92eb929429",1605,2,"Moorweiher",1,47.394398,10.287411,"Dienersberg","Oberallgau","Bavaria","Germany"
26270395350,"60846654@N02","48576c57b2",1605,2,"Bank im Trettachtal",1,47.396473,10.290765,"Dienersberg","Oberallgau","Bavaria","Germany"
25925679943,"60846654@N02","d9b961a6eb",1548,2,"Cafe Jägerstand",1,47.39299,10.293908,"Dienersberg","Oberallgau","Bavaria","Germany"
26255697940,"60846654@N02","e4f4bdd11e",1472,2,"Cafe Jägerstand",1,47.392563,10.29388,"Gruben","Oberallgau","Bavaria","Germany"
25925652393,"60846654@N02","0226a6ffcb",1606,2,"einsame Hütte",1,47.391116,10.294285,"Gruben","Oberallgau","Bavaria","Germany"
25901364754,"60846654@N02","937355b424",1673,2,"Feldkreuz",1,47.39129,10.294151,"Gruben","Oberallgau","Bavaria","Germany"
26413918932,"60846654@N02","052b488b3f",1614,2,"Trettachtal",1,47.392555,10.293736,"Gruben","Oberallgau","Bavaria","Germany"
25903382233,"60846654@N02","121f6fee7a",1643,2,"Cafe Jägerstand",1,47.393711,10.293131,"Dienersberg","Oberallgau","Bavaria","Germany"
25844807153,"60846654@N02","834b5f9dda",1597,2,"Bank und Stein II",1,47.393701,10.293103,"Dienersberg","Oberallgau","Bavaria","Germany"
25844794863,"60846654@N02","68ccc0fa54",1658,2,"Bank und Stein I",1,47.393695,10.293086,"Dienersberg","Oberallgau","Bavaria","Germany"
25842751264,"60846654@N02","e7a160978c",1697,2,"Brücke",1,47.395688,10.292696,"Dienersberg","Oberallgau","Bavaria","Germany"
26157665200,"60846654@N02","0a2ec6350d",1606,2,"Bächlein",1,47.396316,10.29274,"Dienersberg","Oberallgau","Bavaria","Germany"
26404558376,"60846654@N02","f926e0ce44",1520,2,"Trettach",1,47.396692,10.291078,"Dienersberg","Oberallgau","Bavaria","Germany"
25825636094,"60846654@N02","89e2d8114c",1648,2,"Trettachtal",1,47.399895,10.288346,"Sankt Loretto","Oberallgau","Bavaria","Germany"
25806662634,"60846654@N02","fa29aea86d",1650,2,"Trettach",1,47.40338,10.286892,"Sankt Loretto","Oberallgau","Bavaria","Germany"
26319145812,"60846654@N02","bb262c58fc",1560,2,"Seilbahn und Fluss",1,47.403595,10.286916,"Sankt Loretto","Oberallgau","Bavaria","Germany"
26411467075,"60846654@N02","512c948308",1532,2,"Stadion und Seilbahn",1,47.405925,10.293408,"Oberstdorf","Oberallgau","Bavaria","Germany"
26392190775,"60846654@N02","a0f553325c",1660,2,"Nebelhornbahn",1,47.40476,10.294778,"Oberstdorf","Oberallgau","Bavaria","Germany"
25787318914,"60846654@N02","a3ebf65ff7",1494,2,"Nebelhornbahn",1,47.404755,10.29478,"Oberstdorf","Oberallgau","Bavaria","Germany"
26119294910,"60846654@N02","b10b8ced33",1626,2,"Blick auf Oberstdof",1,47.404818,10.29467,"Oberstdorf","Oberallgau","Bavaria","Germany"
25768092154,"60846654@N02","97e86a2c37",1463,2,"Schnanzentisch",1,47.404588,10.295034,"Oberstdorf","Oberallgau","Bavaria","Germany"
26306687811,"60846654@N02","1f54e70629",1599,2,"Schnanzentisch",1,47.404665,10.2947,"Oberstdorf","Oberallgau","Bavaria","Germany"
25770168313,"60846654@N02","b579585274",1481,2,"Oberstdorf Panorama",1,47.404518,10.295135,"Oberstdorf","Oberallgau","Bavaria","Germany"
26344419286,"39514369@N02","f98bb5d825",1597,2,"FFS Re 460 035",1,47.485642,7.733237,"Liestal","Liestal","Canton of Basel-Country","Switzerland"
26270511262,"85150392@N05","1b8d076a56",1684,2,"Winterly alpenglow at sunrise",1,46.93948,9.736933,"","Prattigau/Davos","Canton of Graubunden","Switzerland"
26351647745,"64067043@N08","d9dd6a1e81",1528,2,"Alpine light",1,46.094872,7.022941,"Chez Pillet","Martigny","Canton of Valais","Switzerland"
26258693402,"60846654@N02","65e63f5ee0",1607,2,"Startposition",1,47.404582,10.295203,"Oberstdorf","Oberallgau","Bavaria","Germany"
25748316633,"60846654@N02","12bc96386b",1491,2,"Oberstdorf von oben",1,47.404595,10.295217,"Oberstdorf","Oberallgau","Bavaria","Germany"
25746198544,"60846654@N02","8e153a0cc6",1586,2,"Skisprungstadion",1,47.406029,10.293046,"Oberstdorf","Oberallgau","Bavaria","Germany"
25722472714,"60846654@N02","78dd8202ab",1478,2,"Im Skisprungstadion",1,47.406469,10.291806,"Oberstdorf","Oberallgau","Bavaria","Germany"
25724558663,"60846654@N02","eb39304dd3",1505,2,"Im Skisprungstadion",1,47.406484,10.29176,"Oberstdorf","Oberallgau","Bavaria","Germany"
26234897422,"60846654@N02","7a4acb7b9f",1656,2,"Blick zur Schanze",1,47.406802,10.287222,"Oberstdorf","Oberallgau","Bavaria","Germany"
25707331623,"60846654@N02","228174bc4f",1468,2,"Niedersonthofener See",1,47.658211,10.299426,"Kuhnen","Oberallgau","Bavaria","Germany"
26243784991,"60846654@N02","25c6ea804a",1720,2,"Niedersonthofener See",1,47.658211,10.299427,"Kuhnen","Oberallgau","Bavaria","Germany"
26149658866,"61895237@N04","e52c535cec",1533,2,"Red Bench",1,47.264924,10.11771,"Nesslegg","Bregenz District","Vorarlberg","Austria"
26149658176,"61895237@N04","8796dd8d7e",1474,2,"Schröcken",1,47.262128,10.112689,"Nesslegg","Bregenz District","Vorarlberg","Austria"
25572971483,"61895237@N04","1db4f47c1c",1503,2,"Warth Schröcken",1,47.264611,10.117388,"Nesslegg","Bregenz District","Vorarlberg","Austria"
25901345940,"77426278@N02","4f1b01f58c",1494,2,"Prove tecniche",1,45.897802,10.217691,"Sacca","Brescia","Lombardy","Italy"
26173949105,"77426278@N02","264afb3c34",1592,2,"Prove tecniche",1,45.897802,10.217691,"Sacca","Brescia","Lombardy","Italy"
25901085240,"77426278@N02","c20381ab59",1494,2,"Prove tecniche",1,45.897813,10.217691,"Sacca","Brescia","Lombardy","Italy"
26167014985,"96474914@N05","9a06d3c0d7",1476,2,"",1,46.476125,6.419902,"","Morges","Canton of Vaud","Switzerland"
26074401032,"96474914@N05","ea981a36cd",1695,2,"",1,46.476219,6.419872,"","Morges","Canton of Vaud","Switzerland"
25866946910,"61895237@N04","80ea71a683",1447,2,"Lech",1,47.226475,10.128074,"Lech","Bludenz District","Vorarlberg","Austria"
25470928244,"83734444@N07","1a4bf6e981",1569,2,"I Missed The Train...",1,47.585816,6.896949,"","Territoire de Belfort","Franche-Comte","France"
26000623811,"102981093@N04","8c129fc180",1554,2,"Emirates_A388_A6-EOT_Paris Saint-Germain cs_ZRH_20160213_MG_1570_Colormailer_Flickr",1,47.487894,8.549055,"Winkel","Bulach","Canton of Zurich","Switzerland"
26066882245,"102981093@N04","ec17ab17ca",1562,2,"BusinessJet_A342_M-IABU__ZRH_20160216_MG_1950_Colormailer_Flickr",1,47.448958,8.562005,"Zurich","Zurich","Canton of Zurich","Switzerland"
26005510195,"44423341@N00","59ffcfd8df",1691,2,"Piste",1,45.882951,6.76742,"Les Houches","Upper Savoy","Rhone-Alpes","France"
25907053281,"57152103@N02","27e7fc96f0",1650,2,"IMG_9069",1,47.17315,9.339827,"Wildhaus-alt Sankt Johann","Toggenburg","Canton of St. Gallen","Switzerland"
25989476015,"15265989@N05","c05934efef",1567,2,"Hardbrücke",1,47.385711,8.516571,"Zurich","Zurich","Canton of Zurich","Switzerland"
25868672172,"44423341@N00","a29f44cb9f",1530,2,"Looking up",1,45.883046,6.767395,"Les Houches","Upper Savoy","Rhone-Alpes","France"
25355956803,"101257305@N08","53acbe8216",1458,2,"Gruyères - 62",1,46.583517,7.081138,"Gruyeres","La Gruyere","Canton of Fribourg","Switzerland"
