"id","owner","secret","server","farm","title","ispublic","lat","lon","locality","county","region","country","isFavorite","dateTaken","views","url"
23830650124,"131290729@N04","fc47d741a0",1481,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.570311,7.584855,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-01-13 15:07:01",15,"https://www.flickr.com/photos/131290729@N04/23830650124/"
23830648704,"131290729@N04","52dc66a4e2",1629,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.574683,7.584547,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-01-13 15:05:17",15,"https://www.flickr.com/photos/131290729@N04/23830648704/"
24432646216,"131290729@N04","56d40c16d3",1683,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.582222,7.584936,"Huningue","Haut-Rhin","Alsace","France",0,"2016-01-13 15:04:37",13,"https://www.flickr.com/photos/131290729@N04/24432646216/"
24091063519,"131290729@N04","de201a0977",1543,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.582222,7.584936,"Huningue","Haut-Rhin","Alsace","France",0,"2016-01-13 15:04:31",12,"https://www.flickr.com/photos/131290729@N04/24091063519/"
24458860405,"131290729@N04","265199037f",1608,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.582505,7.584911,"Huningue","Haut-Rhin","Alsace","France",0,"2016-01-13 15:04:18",12,"https://www.flickr.com/photos/131290729@N04/24458860405/"
24350544552,"131290729@N04","501fa534a8",1643,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.583683,7.585175,"Huningue","Haut-Rhin","Alsace","France",0,"2016-01-13 15:03:05",12,"https://www.flickr.com/photos/131290729@N04/24350544552/"
24091058999,"131290729@N04","963bff4813",1500,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.583875,7.585274,"Huningue","Haut-Rhin","Alsace","France",0,"2016-01-13 15:02:50",12,"https://www.flickr.com/photos/131290729@N04/24091058999/"
24432639206,"131290729@N04","bc40215943",1713,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.58518,7.585613,"Huningue","Haut-Rhin","Alsace","France",0,"2016-01-13 15:01:42",13,"https://www.flickr.com/photos/131290729@N04/24432639206/"
24350541812,"131290729@N04","009e834841",1483,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.585947,7.586369,"Huningue","Haut-Rhin","Alsace","France",0,"2016-01-13 15:00:54",13,"https://www.flickr.com/photos/131290729@N04/24350541812/"
23832043423,"131290729@N04","3864cd84fc",1446,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.586116,7.586652,"Huningue","Haut-Rhin","Alsace","France",0,"2016-01-13 14:59:49",12,"https://www.flickr.com/photos/131290729@N04/23832043423/"
24458851615,"131290729@N04","bbc942c504",1643,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.556777,7.606977,"Birsfelden","Arlesheim","Canton of Basel-Country","Switzerland",0,"2016-01-13 14:49:11",13,"https://www.flickr.com/photos/131290729@N04/24458851615/"
24376394201,"131290729@N04","11e6789c88",1564,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.556777,7.606977,"Birsfelden","Arlesheim","Canton of Basel-Country","Switzerland",0,"2016-01-13 14:49:03",11,"https://www.flickr.com/photos/131290729@N04/24376394201/"
24458847955,"131290729@N04","dbbe63a5f3",1508,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.556875,7.607702,"Birsfelden","Arlesheim","Canton of Basel-Country","Switzerland",0,"2016-01-13 14:48:36",10,"https://www.flickr.com/photos/131290729@N04/24458847955/"
24458846545,"131290729@N04","d5764d2c71",1462,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.557769,7.613491,"Birsfelden","Arlesheim","Canton of Basel-Country","Switzerland",0,"2016-01-13 14:47:14",11,"https://www.flickr.com/photos/131290729@N04/24458846545/"
24376388891,"131290729@N04","e1e7fb8c6d",1676,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.558697,7.620583,"Birsfelden","Arlesheim","Canton of Basel-Country","Switzerland",0,"2016-01-13 14:44:41",13,"https://www.flickr.com/photos/131290729@N04/24376388891/"
24376388041,"131290729@N04","4a74427648",1672,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.55893,7.621461,"Birsfelden","Arlesheim","Canton of Basel-Country","Switzerland",0,"2016-01-13 14:39:11",11,"https://www.flickr.com/photos/131290729@N04/24376388041/"
23830626004,"131290729@N04","043b070feb",1546,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.558911,7.621361,"Birsfelden","Arlesheim","Canton of Basel-Country","Switzerland",0,"2016-01-13 14:38:47",10,"https://www.flickr.com/photos/131290729@N04/23830626004/"
24458841755,"131290729@N04","0081628627",1553,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.559088,7.620647,"Birsfelden","Arlesheim","Canton of Basel-Country","Switzerland",0,"2016-01-13 14:38:38",9,"https://www.flickr.com/photos/131290729@N04/24458841755/"
24163230420,"131290729@N04","9df08b1192",1448,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.559322,7.61828,"Birsfelden","Arlesheim","Canton of Basel-Country","Switzerland",0,"2016-01-13 14:37:33",9,"https://www.flickr.com/photos/131290729@N04/24163230420/"
24376379061,"131290729@N04","5e70e1404a",1490,2,"13.01.2016 - Basel - Kapitän auf dem Rhein",1,47.559044,7.617236,"Birsfelden","Arlesheim","Canton of Basel-Country","Switzerland",0,"2016-01-13 14:36:54",10,"https://www.flickr.com/photos/131290729@N04/24376379061/"
26954918501,"88891627@N00","e9226c717e",7588,8,"Stein auf Kies",1,46.877383,6.761483,"","Boudry","Canton of Neuchatel","Switzerland",0,"2016-01-20 21:45:30",43,"https://www.flickr.com/photos/markusstuder/26954918501/"
26419565763,"88891627@N00","ecbdd94f07",7586,8,"Stein auf Kies",1,46.877383,6.761483,"","Boudry","Canton of Neuchatel","Switzerland",0,"2016-01-20 21:45:42",43,"https://www.flickr.com/photos/markusstuder/26419565763/"
26202277823,"58632705@N08","49cbb61b39",7516,8,"Etihad Airways Boeing 787-9 Dreamliner A6-BLD",1,47.458316,8.548929,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-01-20 10:39:34",210,"https://www.flickr.com/photos/ek056/26202277823/"
26479280226,"21092466@N02","e677a232a0",1604,2,"SIHH 2016",1,46.235955,6.118952,"Grand-Saconnex","Geneva","Canton of Geneva","Switzerland",0,"2016-01-18 07:43:56",7,"https://www.flickr.com/photos/arielwow/26479280226/"
26479146066,"21092466@N02","dc2edace28",1485,2,"SIHH 2016",1,46.235477,6.116338,"Grand-Saconnex","Geneva","Canton of Geneva","Switzerland",0,"2016-01-20 09:44:27",7,"https://www.flickr.com/photos/arielwow/26479146066/"
26412770312,"21092466@N02","20f45a6458",1542,2,"SIHH 2016",1,46.235675,6.115372,"Grand-Saconnex","Geneva","Canton of Geneva","Switzerland",0,"2016-01-20 14:32:26",7,"https://www.flickr.com/photos/arielwow/26412770312/"
26438985171,"21092466@N02","f1c61c4128",1613,2,"SIHH 2016",1,46.235902,6.115294,"Grand-Saconnex","Geneva","Canton of Geneva","Switzerland",0,"2016-01-18 13:22:18",7,"https://www.flickr.com/photos/arielwow/26438985171/"
26438984861,"21092466@N02","492e697213",1669,2,"SIHH 2016",1,46.235616,6.115155,"Grand-Saconnex","Geneva","Canton of Geneva","Switzerland",0,"2016-01-18 12:46:57",7,"https://www.flickr.com/photos/arielwow/26438984861/"
26479137976,"21092466@N02","8004812dee",1561,2,"SIHH 2016",1,46.235002,6.115588,"Grand-Saconnex","Geneva","Canton of Geneva","Switzerland",0,"2016-01-18 13:32:11",7,"https://www.flickr.com/photos/arielwow/26479137976/"
26232238830,"21092466@N02","408269faf0",1653,2,"SIHH 2016",1,46.235622,6.115272,"Grand-Saconnex","Geneva","Canton of Geneva","Switzerland",0,"2016-01-18 13:32:45",7,"https://www.flickr.com/photos/arielwow/26232238830/"
26479134856,"21092466@N02","0f9529934e",1673,2,"SIHH 2016",1,46.235622,6.115272,"Grand-Saconnex","Geneva","Canton of Geneva","Switzerland",0,"2016-01-18 13:33:42",7,"https://www.flickr.com/photos/arielwow/26479134856/"
26232238160,"21092466@N02","9c8bb3f2e9",1645,2,"SIHH 2016",1,46.235622,6.115272,"Grand-Saconnex","Geneva","Canton of Geneva","Switzerland",0,"2016-01-18 13:35:02",7,"https://www.flickr.com/photos/arielwow/26232238160/"
24533904996,"135420200@N02","9da351cdcd",1571,2,"Shades of Grey",1,46.736866,7.655369,"Hilterfingen","Thun","Canton of Berne","Switzerland",0,"2016-01-15 17:51:03",1955,"https://www.flickr.com/photos/hessphoto/24533904996/"
26393453935,"67515208@N00","f6004d6113",1453,2,"Christmas Eye Candle",1,47.585208,9.908152,"Weiler im Allgaeu","Landkreis Lindau","Bavaria","Germany",0,"2016-01-16 20:56:02",23,"https://www.flickr.com/photos/villagehero/26393453935/"
26324237566,"62383242@N05","dc724a1a44",1651,2,"pray",1,45.882943,9.229449,"Caglio","Como","Lombardy","Italy",0,"2016-01-17 16:38:34",34,"https://www.flickr.com/photos/freemanphoto/26324237566/"
26218871452,"138028115@N05","49d145db8e",1652,2,"20160120-JRA_0426",1,47.050503,8.312036,"Luzern","Lucerne","Canton of Lucerne","Switzerland",0,"2016-01-20 13:33:00",119,"https://www.flickr.com/photos/joegrafy/26218871452/"
25706392244,"138028115@N05","ee353126f3",1496,2,"20160120-JRA_0462",1,47.050503,8.312036,"Luzern","Lucerne","Canton of Lucerne","Switzerland",0,"2016-01-20 13:40:55",71,"https://www.flickr.com/photos/joegrafy/25706392244/"
26244928361,"138028115@N05","6071a9bdc3",1497,2,"20160120-JRA_0448",1,47.050503,8.312036,"Luzern","Lucerne","Canton of Lucerne","Switzerland",0,"2016-01-20 13:38:01",70,"https://www.flickr.com/photos/joegrafy/26244928361/"
26038288830,"138028115@N05","b95eda6227",1531,2,"20160120-JRA_0455",1,47.050503,8.312036,"Luzern","Lucerne","Canton of Lucerne","Switzerland",0,"2016-01-20 13:39:54",71,"https://www.flickr.com/photos/joegrafy/26038288830/"
25706300394,"138028115@N05","1ee9f30dfd",1467,2,"20160120-JRA_0428",1,47.050503,8.312036,"Luzern","Lucerne","Canton of Lucerne","Switzerland",0,"2016-01-20 13:33:54",111,"https://www.flickr.com/photos/joegrafy/25706300394/"
26020879110,"126687905@N03","d8446144ca",1454,2,"Blick auf Industriegebiet in Rheinfelden",1,47.569025,7.813829,"Rheinfelden","Lorrach","Baden-Wurttemberg","Germany",0,"2016-01-16 22:08:52",8123,"https://www.flickr.com/photos/axelfw/26020879110/"
26074298352,"96474914@N05","a31565c959",1528,2,"",1,46.476383,6.419327,"","Morges","Canton of Vaud","Switzerland",0,"2016-01-18 10:04:13",2,"https://www.flickr.com/photos/96474914@N05/26074298352/"
26066753571,"96474914@N05","72bdbbef06",1625,2,"",1,46.363152,6.016133,"Col de la Faucille","Ain","Rhone-Alpes","France",0,"2016-01-16 13:21:06",2,"https://www.flickr.com/photos/96474914@N05/26066753571/"
26107157006,"96474914@N05","7b5de8a7bc",1563,2,"",1,46.435138,6.132594,"La Barillette","Nyon","Canton of Vaud","Switzerland",0,"2016-01-20 20:20:05",2,"https://www.flickr.com/photos/96474914@N05/26107157006/"
26110694025,"96474914@N05","0d9f196d1e",1687,2,"",1,46.443005,6.13383,"","Nyon","Canton of Vaud","Switzerland",0,"2016-01-20 19:04:28",2,"https://www.flickr.com/photos/96474914@N05/26110694025/"
26043593225,"77953579@N08","ec9c2192e7",1625,2,"Zermatt et le Cervin",1,46.02333,7.751286,"Zermatt","Visp","Canton of Valais","Switzerland",0,"2016-01-16 12:07:25",105,"https://www.flickr.com/photos/yvescrausaz/26043593225/"
25957646136,"58169151@N02","ca91011953",1492,2,"Blausee in canton Bern  from this February #iPhoneography",1,46.532836,7.665416,"Blausee-Mitholz","Frutigen-Niedersimmental District","Canton of Berne","Switzerland",0,"2016-01-19 11:23:19",27,"https://www.flickr.com/photos/gioja_paola/25957646136/"
25332820714,"121284793@N05","7676c43d39",1483,2,"Naturschutzgebiet Auried Kleinbösingen",1,46.895983,7.212855,"","See/Lac","Canton of Fribourg","Switzerland",0,"2016-01-20 11:16:09",14,"https://www.flickr.com/photos/autospaneienvelo/25332820714/"
25320696944,"85150392@N05","07d3268580",1592,2,"Another shot from the „Rheinfall“ in winter",1,47.678514,8.616875,"Neuhausen am Rheinfall","Schaffhausen","Canton of Schaffhausen","Switzerland",0,"2016-01-17 17:03:51",5103,"https://www.flickr.com/photos/manuel_720921/25320696944/"
25917316716,"91287070@N00","12e2ba9cbd",1574,2,"20160115_110925_signed",1,46.331377,6.393197,"Bonnatrait","Upper Savoy","Rhone-Alpes","France",0,"2016-01-15 11:09:25",6,"https://www.flickr.com/photos/ggravier/25917316716/"
25917315386,"91287070@N00","44920d0797",1444,2,"20160117_163348_signed",1,46.2145,6.632505,"La Grande Terche","Upper Savoy","Rhone-Alpes","France",0,"2016-01-17 16:33:48",6,"https://www.flickr.com/photos/ggravier/25917315386/"
25917314496,"91287070@N00","136ec85871",1585,2,"20160117_170323_signed",1,46.226038,6.641825,"La Grande Terche","Upper Savoy","Rhone-Alpes","France",0,"2016-01-17 17:03:23",6,"https://www.flickr.com/photos/ggravier/25917314496/"
25863515476,"138308694@N02","e1d97ec2f0",1539,2,"""La Presolana si infuoca alle luci dell'alba""",1,45.938243,10.080385,"Castione della Presolana","Bergamo","Lombardy","Italy",0,"2016-01-15 08:00:26",406,"https://www.flickr.com/photos/138308694@N02/25863515476/"
25552644680,"98973610@N02","7ccc4cbaaa",1715,2,"Galtür",1,46.970927,10.19093,"Galtur","Landeck District","Tyrol","Austria",0,"2016-01-15 17:25:40",5,"https://www.flickr.com/photos/98973610@N02/25552644680/"
25745167731,"45027959@N02","cdf8b464ea",1511,2,"Eerie forest",1,47.657482,6.806008,"Evette-Salbert","Territoire de Belfort","Franche-Comte","France",0,"2016-01-20 15:25:29",1635,"https://www.flickr.com/photos/florent-chouffot/25745167731/"
25463565390,"30722034@N02","18cd6b51f7",1514,2,"2016 Janvier,Février, Bois de Bâtie",1,46.198813,6.125413,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-17 13:54:29",27,"https://www.flickr.com/photos/odileva/25463565390/"
25643180252,"30722034@N02","d89ac020d3",1508,2,"2016 Janvier,Février, Bois de Bâtie",1,46.198813,6.125413,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-17 14:23:41",25,"https://www.flickr.com/photos/odileva/25643180252/"
25738052456,"30722034@N02","ff2fd4f5c6",1562,2,"2016 Janvier,Février, Bois de Bâtie",1,46.198813,6.125413,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-17 14:16:50",24,"https://www.flickr.com/photos/odileva/25738052456/"
25669024641,"30722034@N02","1f1215f396",1503,2,"2016 Janvier,Février, Bois de Bâtie",1,46.198813,6.125413,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-17 14:16:49",26,"https://www.flickr.com/photos/odileva/25669024641/"
25133601554,"30722034@N02","0995a3f5e0",1501,2,"2016 Janvier,Février, Bois de Bâtie",1,46.198813,6.125413,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-17 13:47:23",22,"https://www.flickr.com/photos/odileva/25133601554/"
25133432624,"30722034@N02","44db6c38d4",1459,2,"2016 Janvier,Février, Bois de Bâtie",1,46.198813,6.125413,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-17 14:19:45",18,"https://www.flickr.com/photos/odileva/25133432624/"
25133341034,"30722034@N02","19f8e72a9d",1517,2,"2016 Janvier,Février, Bois de Bâtie",1,46.198813,6.125413,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-17 13:50:46",18,"https://www.flickr.com/photos/odileva/25133341034/"
25642811182,"30722034@N02","f234a1a8f5",1695,2,"2016 Janvier,Février, Bois de Bâtie",1,46.198813,6.125413,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-17 13:31:52",15,"https://www.flickr.com/photos/odileva/25642811182/"
25668672511,"30722034@N02","c74b930511",1693,2,"2016 Janvier,Février, Bois de Bâtie",1,46.198813,6.125413,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-17 13:31:07",35,"https://www.flickr.com/photos/odileva/25668672511/"
25726062976,"79953255@N02","0bddc52b12",1655,2,"16/366 Balger Riet",1,47.392797,9.61753,"","Unterrheintal","Canton of St. Gallen","Switzerland",0,"2016-01-16 14:55:20",27,"https://www.flickr.com/photos/aamuru/25726062976/"
25082340934,"87251692@N05","6d78529070",1695,2,"ribu framed",1,47.286777,8.713427,"Esslingen","Uster","Canton of Zurich","Switzerland",0,"2016-01-17 09:10:39",6,"https://www.flickr.com/photos/ribudeinfroind/25082340934/"
25617705711,"87251692@N05","63e37ea9e4",1592,2,"ribu framed",1,47.286719,8.713122,"Esslingen","Uster","Canton of Zurich","Switzerland",0,"2016-01-17 09:06:52",6,"https://www.flickr.com/photos/ribudeinfroind/25617705711/"
25404907040,"60540501@N07","dd6c97d269",1514,2,"WEF 2016, Zurich Airport",1,47.451257,8.557362,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-01-20 15:50:17",57,"https://www.flickr.com/photos/mervbhx/25404907040/"
25658582886,"60540501@N07","ec9ce15f7e",1522,2,"WEF 2016, Zurich Airport",1,47.451257,8.557362,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-01-20 14:19:46",53,"https://www.flickr.com/photos/mervbhx/25658582886/"
24960654843,"102981093@N04","6f84ef2258",1669,2,"BusinessJet_G650_N762MS__ZRH_20160119_MG_9225_Colormailer_Flickr",1,47.4509,8.559697,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-01-19 17:41:01",293,"https://www.flickr.com/photos/brunogeiger/24960654843/"
25561106866,"102981093@N04","3f24837a21",1606,2,"BusinessJet_GLF6_VQ-BMZ__ZRH_20160119_MG_9233_Colormailer_Flickr",1,47.448766,8.550616,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-01-19 18:11:20",316,"https://www.flickr.com/photos/brunogeiger/25561106866/"
25537895076,"102981093@N04","df307dc8b1",1600,2,"US Air Force_C5_85-0008__ZRH_20160116_MG_8685_Colormailer_Flickr",1,47.437613,8.573972,"Opfikon","Bulach","Canton of Zurich","Switzerland",0,"2016-01-16 14:06:00",312,"https://www.flickr.com/photos/brunogeiger/25537895076/"
25445443252,"102981093@N04","4949704b6c",1619,2,"US Air Force_C5_85-0007__ZRH_20160116_MG_8647_Colormailer_Flickr",1,47.442697,8.566555,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-01-16 13:25:28",382,"https://www.flickr.com/photos/brunogeiger/25445443252/"
25445398902,"102981093@N04","448263eacc",1493,2,"Limitless Airways_A320_9A-SLA_all white_ZRH_20160116_MG_8695_Colormailer_Flickr",1,47.44643,8.549469,"Zurich","Zurich","Canton of Zurich","Switzerland",0,"2016-01-16 14:07:36",365,"https://www.flickr.com/photos/brunogeiger/25445398902/"
25268296340,"102981093@N04","4444410711",1597,2,"BusinessJet_G450_N113WJ_Windsor Jet Management_ZRH_20160116_MG_8690_Colormailer_Flickr",1,47.437613,8.573972,"Opfikon","Bulach","Canton of Zurich","Switzerland",0,"2016-01-16 14:06:44",304,"https://www.flickr.com/photos/brunogeiger/25268296340/"
25478677305,"123517778@N06","d13babd072",1543,2,"Le château d'Estavayer-le-Lac (Switzerland)",1,46.851136,6.850099,"Estavayer","Broye District","Canton of Fribourg","Switzerland",0,"2016-01-16 12:34:56",881,"https://www.flickr.com/photos/123517778@N06/25478677305/"
25177971070,"67560866@N02","ddf73852b9",1467,2,"Valais: Fiescherstafel",1,46.412036,8.117716,"","Goms","Canton of Valais","Switzerland",0,"2016-01-18 11:13:39",46565,"https://www.flickr.com/photos/kossity/25177971070/"
25080981799,"130017696@N06","1c9ef9496a",1483,2,"Vue sur autrefois",1,46.511622,6.713459,"Bourg-en-lavaux","Lavaux-Oron","Canton of Vaud","Switzerland",0,"2016-01-15 14:08:40",585,"https://www.flickr.com/photos/reko22/25080981799/"
25328690181,"74954349@N03","0e22971d38",1510,2,"Muzzano landscape",1,45.99562,8.923333,"","Canton of Lugano","Canton of Ticino","Switzerland",0,"2016-01-17 16:39:14",95,"https://www.flickr.com/photos/raffaellafranceschini/25328690181/"
25326276091,"23215561@N05","b2ecce9de0",1600,2,"Es kann nur besser werden.",1,46.947275,7.451177,"Bern","Obersimmental-Saanen District","Canton of Berne","Switzerland",0,"2016-01-17 13:18:57",337,"https://www.flickr.com/photos/peekm/25326276091/"
24728406653,"83734444@N07","577a76f923",1672,2,"A Twist In My Sobriety",1,47.375586,6.382827,"Autechaux","Doubs","Franche-Comte","France",0,"2016-01-18 16:57:46",169,"https://www.flickr.com/photos/darblanc/24728406653/"
25214951221,"102769624@N02","28148c0de5",1643,2,"Snowstorm",1,47.414438,10.346602,"Wengen-Alm","Oberallgau","Bavaria","Germany",0,"2016-01-21 12:52:00",631,"https://www.flickr.com/photos/mtrienke/25214951221/"
25188955652,"102769624@N02","7cb2b40e8f",1655,2,"Nebelhorm im Nebel",1,47.43773,10.197611,"Fischen","Oberallgau","Bavaria","Germany",0,"2016-01-20 16:16:28",519,"https://www.flickr.com/photos/mtrienke/25188955652/"
25251367015,"127248591@N03","117daa6d4c",1539,2,"Burning",1,46.967975,7.452056,"Bern","Obersimmental-Saanen District","Canton of Berne","Switzerland",0,"2016-01-16 06:37:30",156,"https://www.flickr.com/photos/versatile85/25251367015/"
24880683119,"89249207@N07","69176789f1",1488,2,"Wädenswil - Ilford XP2 film",1,47.22807,8.669396,"Wadenswil","Horgen","Canton of Zurich","Switzerland",0,"2016-01-20 10:51:06",3103,"https://www.flickr.com/photos/ric_capucho/24880683119/"
25212688386,"102769624@N02","1012997830",1718,2,"Frozen Lunch Break (Explored)",1,47.413627,10.346963,"Wengen-Alm","Oberallgau","Bavaria","Germany",0,"2016-01-21 12:40:28",19965,"https://www.flickr.com/photos/mtrienke/25212688386/"
25208548185,"89249207@N07","d05253a05e",1610,2,"Wädenswil - Ilford XP2 film",1,47.22807,8.669396,"Wadenswil","Horgen","Canton of Zurich","Switzerland",0,"2016-01-20 10:50:20",3218,"https://www.flickr.com/photos/ric_capucho/25208548185/"
24891620970,"85150392@N05","f99d1cc2d4",1554,2,"Winter sunset at the „Rheinfall“",1,47.678745,8.616027,"Neuhausen am Rheinfall","Schaffhausen","Canton of Schaffhausen","Switzerland",0,"2016-01-17 16:58:47",5032,"https://www.flickr.com/photos/manuel_720921/24891620970/"
24550991394,"139319640@N03","85f31ec61e",1637,2,"160110-Sallanches-0008r",1,45.935852,6.631841,"Sallanches","Upper Savoy","Rhone-Alpes","France",0,"2016-01-16 11:29:56",34,"https://www.flickr.com/photos/139319640@N03/24550991394/"
24554816393,"139319640@N03","27fb665152",1591,2,"160110-Sallanches-0014",1,45.937592,6.633101,"Aérodrome du Mont-Blanc","Upper Savoy","Rhone-Alpes","France",0,"2016-01-16 11:46:06",28,"https://www.flickr.com/photos/139319640@N03/24554816393/"
25063344592,"139319640@N03","63e93579dc",1582,2,"160110-Sallanches-0018r",1,45.936317,6.631224,"Aérodrome du Mont-Blanc","Upper Savoy","Rhone-Alpes","France",0,"2016-01-16 11:53:06",27,"https://www.flickr.com/photos/139319640@N03/25063344592/"
24885967450,"139319640@N03","c91689676e",1494,2,"160110-Sallanches-0022",1,45.936317,6.631224,"Aérodrome du Mont-Blanc","Upper Savoy","Rhone-Alpes","France",0,"2016-01-16 11:53:31",25,"https://www.flickr.com/photos/139319640@N03/24885967450/"
25088309671,"139319640@N03","601c7697c9",1466,2,"160110-Sallanches-0023",1,45.936317,6.631224,"Aérodrome du Mont-Blanc","Upper Savoy","Rhone-Alpes","France",0,"2016-01-16 11:53:41",24,"https://www.flickr.com/photos/139319640@N03/25088309671/"
25088265361,"139319640@N03","f5dcf237b6",1667,2,"160110-Sallanches-0024",1,45.936317,6.631224,"Aérodrome du Mont-Blanc","Upper Savoy","Rhone-Alpes","France",0,"2016-01-16 11:54:09",23,"https://www.flickr.com/photos/139319640@N03/25088265361/"
25181448985,"139319640@N03","46df197830",1513,2,"160110-Sallanches-0025",1,45.936317,6.631224,"Aérodrome du Mont-Blanc","Upper Savoy","Rhone-Alpes","France",0,"2016-01-16 11:54:24",25,"https://www.flickr.com/photos/139319640@N03/25181448985/"
25088097201,"139319640@N03","5dde54780c",1681,2,"160110-Sallanches-0001",1,45.937794,6.631642,"Aérodrome du Mont-Blanc","Upper Savoy","Rhone-Alpes","France",0,"2016-01-16 11:22:05",36,"https://www.flickr.com/photos/139319640@N03/25088097201/"
24813632959,"139319640@N03","2676533a0b",1672,2,"160110-Sallanches-0002",1,45.937794,6.631642,"Aérodrome du Mont-Blanc","Upper Savoy","Rhone-Alpes","France",0,"2016-01-16 11:22:45",28,"https://www.flickr.com/photos/139319640@N03/24813632959/"
25181333535,"139319640@N03","3d87cc9158",1626,2,"160110-Sallanches-0003",1,45.937794,6.631642,"Aérodrome du Mont-Blanc","Upper Savoy","Rhone-Alpes","France",0,"2016-01-16 11:23:27",29,"https://www.flickr.com/photos/139319640@N03/25181333535/"
24550650144,"139319640@N03","9dcc362004",1459,2,"160110-Sallanches-0007",1,45.935852,6.631841,"Sallanches","Upper Savoy","Rhone-Alpes","France",0,"2016-01-16 11:29:22",31,"https://www.flickr.com/photos/139319640@N03/24550650144/"
24998961542,"66296731@N07","e4faf1a620",1494,2,"2016-01-20, Basel, Burgfelderplatz",1,47.561983,7.573839,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-01-20 15:34:44",1127,"https://www.flickr.com/photos/fototak/24998961542/"
25117131815,"66296731@N07","6b5ebfa47b",1609,2,"2016-01-20, Basel, Burgfelderplatz",1,47.562171,7.573453,"Basel","Canton of Basel","Canton of Basel-City","Switzerland",0,"2016-01-20 15:33:45",1074,"https://www.flickr.com/photos/fototak/25117131815/"
24442956073,"74907366@N08","9e6e36cdf5",1566,2,"Meeting Genève",1,46.204086,6.14818,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-16 14:01:09",12,"https://www.flickr.com/photos/txaumens/24442956073/"
25043098326,"74907366@N08","c929697292",1628,2,"Meeting Genève",1,46.204532,6.148588,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-16 13:56:12",13,"https://www.flickr.com/photos/txaumens/25043098326/"
24976117081,"74907366@N08","070ac7a050",1704,2,"Meeting Genève",1,46.20477,6.151077,"Geneva","Geneva","Canton of Geneva","Switzerland",0,"2016-01-16 12:40:00",12,"https://www.flickr.com/photos/txaumens/24976117081/"
24771054220,"66401985@N05","4646c6c7be",1447,2,"",1,47.659736,6.812655,"Evette-Salbert","Territoire de Belfort","Franche-Comte","France",0,"2016-01-20 16:10:36",1051,"https://www.flickr.com/photos/michawha/24771054220/"
24614521389,"95178017@N08","94bdeeef89",1562,2,"Hinein in den Wald",1,47.001475,7.366493,"","Obersimmental-Saanen District","Canton of Berne","Switzerland",0,"2016-01-16 12:29:45",2969,"https://www.flickr.com/photos/imholzer/24614521389/"
24757449250,"97804273@N03","d4b3c15b97",1692,2,"#ShotOniPhone #ShotOniPhone6SPlus #iPhoneography #Winter #Snow #White #BlackAndWhite #BlackAndWhitePhotography #Monochrome #Austria #Bregenz #Pfänder",1,47.504844,9.772747,"","Bregenz District","Vorarlberg","Austria",0,"2016-01-16 11:36:03",20,"https://www.flickr.com/photos/_straight_flush/24757449250/"
